locus_tag	ftype	length_bp	gene	EC_number	COG	product
JS511_00238	CDS	924	ygbT	3.1.-.-	COG1518	CRISPR-associated endonuclease Cas1
JS511_00239	gene	294	ygbF			
JS511_00239	CDS	294	ygbF	3.1.-.-		CRISPR-associated endoribonuclease Cas2
	repeat_region	213				
	repeat_region	331				
JS511_00240	gene	1038				
JS511_00240	CDS	1038				hypothetical protein
JS511_00241	gene	909	cysD			
JS511_00241	CDS	909	cysD	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
JS511_00242	gene	1428	cysN			
JS511_00242	CDS	1428	cysN	2.7.7.4	COG2895	Sulfate adenylyltransferase subunit 1
JS511_00243	gene	606	cysC			
JS511_00243	CDS	606	cysC	2.7.1.25	COG0529	Adenylyl-sulfate kinase
JS511_00244	gene	324	ygbE			
JS511_00244	CDS	324	ygbE			Inner membrane protein YgbE
JS511_00245	gene	312	ftsB			
JS511_00245	CDS	312	ftsB		COG2919	Cell division protein FtsB
JS511_00246	gene	711	ispD			
JS511_00246	CDS	711	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
JS511_00247	gene	480	ispF			
JS511_00247	CDS	480	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
JS511_00248	gene	1050	truD			
JS511_00248	CDS	1050	truD	5.4.99.27	COG0585	tRNA pseudouridine synthase D
JS511_00249	gene	762	surE			
JS511_00249	CDS	762	surE	3.1.3.5	COG0496	5'/3'-nucleotidase SurE
JS511_00250	gene	627	pcm			
JS511_00250	CDS	627	pcm	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
JS511_00251	gene	1140	nlpD			
JS511_00251	CDS	1140	nlpD		COG0739	Murein hydrolase activator NlpD
JS511_00252	gene	993	rpoS			
JS511_00252	CDS	993	rpoS		COG0568	RNA polymerase sigma factor RpoS
JS511_00253	gene	408	hosA			
JS511_00253	CDS	408	hosA			Transcriptional regulator HosA
JS511_00254	gene	594	ecdB			
JS511_00254	CDS	594	ecdB	2.5.1.129	COG0163	putative UbiX-like flavin prenyltransferase
JS511_00255	gene	1428	edcC			
JS511_00255	CDS	1428	edcC	4.1.1.61	COG0043	Phenolic acid decarboxylase
JS511_00256	gene	237	vdcD			
JS511_00256	CDS	237	vdcD			Protein VdcD
JS511_00257	gene	1365	ygbN			
JS511_00257	CDS	1365	ygbN		COG2610	Inner membrane permease YgbN
JS511_00258	gene	777	otnI			
JS511_00258	CDS	777	otnI	5.3.1.35	COG3622	2-oxo-tetronate isomerase
JS511_00259	gene	639	otnC			
JS511_00259	CDS	639	otnC	4.1.1.104		3-oxo-tetronate 4-phosphate decarboxylase
JS511_00260	gene	1263	otnK			
JS511_00260	CDS	1263	otnK	2.7.1.217	COG3395	3-oxo-tetronate kinase
JS511_00261	gene	909	ltnD			
JS511_00261	CDS	909	ltnD	1.1.1.411		L-threonate dehydrogenase
JS511_00262	gene	768	glcR			
JS511_00262	CDS	768	glcR		COG1349	HTH-type transcriptional repressor GlcR
JS511_00263	gene	657	pphB			
JS511_00263	CDS	657	pphB	3.1.3.16	COG0639	Serine/threonine-protein phosphatase 2
JS511_00264	gene	2562	mutS			
JS511_00264	CDS	2562	mutS		COG0249	DNA mismatch repair protein MutS
JS511_00265	gene	234				
JS511_00265	CDS	234				hypothetical protein
JS511_00266	gene	345				
JS511_00266	CDS	345				hypothetical protein
JS511_00267	gene	429	mopA			
JS511_00267	CDS	429	mopA		COG2005	Molybdenum-pterin-binding protein MopA
JS511_00268	gene	2079	fhlA			
JS511_00268	CDS	2079	fhlA		COG3604	Formate hydrogenlyase transcriptional activator FhlA
JS511_00269	gene	1011	hypE			
JS511_00269	CDS	1011	hypE	4.2.1.-	COG0309	Carbamoyl dehydratase HypE
JS511_00270	gene	1122	hypD			
JS511_00270	CDS	1122	hypD		COG0409	Hydrogenase maturation factor HypD
JS511_00271	gene	273	hypC			
JS511_00271	CDS	273	hypC		COG0298	Hydrogenase maturation factor HypC
JS511_00272	gene	873	hypB			
JS511_00272	CDS	873	hypB		COG0378	Hydrogenase maturation factor HypB
JS511_00273	gene	351	hypA			
JS511_00273	CDS	351	hypA		COG0375	Hydrogenase maturation factor HypA
JS511_00274	gene	462	hycA			
JS511_00274	CDS	462	hycA			Formate hydrogenlyase regulatory protein HycA
JS511_00275	gene	612	hyfA_1			
JS511_00275	CDS	612	hyfA_1	1.-.-.-	COG1142	Hydrogenase-4 component A
JS511_00276	gene	1827	ndhB_1			
JS511_00276	CDS	1827	ndhB_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
JS511_00277	gene	924	hycD			
JS511_00277	CDS	924	hycD		COG0650	Formate hydrogenlyase subunit 4
JS511_00278	gene	1710	hycE			
JS511_00278	CDS	1710	hycE		COG3261	Formate hydrogenlyase subunit 5
JS511_00279	gene	543	ndhI_1			
JS511_00279	CDS	543	ndhI_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
JS511_00280	gene	768	hycG_1			
JS511_00280	CDS	768	hycG_1		COG3260	Formate hydrogenlyase subunit 7
JS511_00281	gene	411				
JS511_00281	CDS	411				hypothetical protein
JS511_00282	gene	471	hycI			
JS511_00282	CDS	471	hycI	3.4.23.51	COG0680	Hydrogenase 3 maturation protease
JS511_00283	gene	312	higB			
JS511_00283	CDS	312	higB	3.1.-.-	COG4680	mRNA interferase HigB
JS511_00284	gene	420	higA			
JS511_00284	CDS	420	higA		COG5499	Antitoxin HigA
JS511_00285	gene	1425	bglH_1			
JS511_00285	CDS	1425	bglH_1	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglH
JS511_00286	gene	1458	bglF			
JS511_00286	CDS	1458	bglF		COG1263	PTS system beta-glucoside-specific EIIBCA component
JS511_00287	gene	1014	ascG			
JS511_00287	CDS	1014	ascG		COG1609	HTH-type transcriptional regulator AscG
JS511_00288	gene	528	hyfA_2			
JS511_00288	CDS	528	hyfA_2	1.-.-.-	COG1142	Hydrogenase-4 component A
JS511_00289	gene	2241	hypF			
JS511_00289	CDS	2241	hypF	6.2.-.-	COG0068	Carbamoyltransferase HypF
JS511_00290	gene	1134	norW			
JS511_00290	CDS	1134	norW	1.18.1.-	COG1251	Nitric oxide reductase FlRd-NAD(+) reductase
JS511_00291	gene	1440	norV			
JS511_00291	CDS	1440	norV		COG0426	Anaerobic nitric oxide reductase flavorubredoxin
JS511_00292	gene	1515	norR_1			
JS511_00292	CDS	1515	norR_1		COG3604	Anaerobic nitric oxide reductase transcription regulator NorR
JS511_00293	gene	966	gutQ			
JS511_00293	CDS	966	gutQ	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase GutQ
JS511_00294	gene	774	srlR_1			
JS511_00294	CDS	774	srlR_1		COG1349	Glucitol operon repressor
JS511_00295	gene	360				
JS511_00295	CDS	360				hypothetical protein
JS511_00296	gene	780	srlD			
JS511_00296	CDS	780	srlD	1.1.1.140	COG1028	Sorbitol-6-phosphate 2-dehydrogenase
JS511_00297	gene	372	srlB			
JS511_00297	CDS	372	srlB		COG3731	PTS system glucitol/sorbitol-specific EIIA component
JS511_00298	gene	960	srlE			
JS511_00298	CDS	960	srlE	2.7.1.198	COG3732	PTS system glucitol/sorbitol-specific EIIB component
JS511_00299	gene	564	srlA			
JS511_00299	CDS	564	srlA		COG3730	PTS system glucitol/sorbitol-specific EIIC component
JS511_00300	gene	1191	mltB			
JS511_00300	CDS	1191	mltB	4.2.2.-	COG2951	Membrane-bound lytic murein transglycosylase B
JS511_00301	gene	498	pncC_1			
JS511_00301	CDS	498	pncC_1	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
JS511_00302	gene	1062	recA			
JS511_00302	CDS	1062	recA		COG0468	Protein RecA
JS511_00303	gene	501	recX			
JS511_00303	CDS	501	recX		COG2137	Regulatory protein RecX
JS511_00304	gene	2631	alaS			
JS511_00304	CDS	2631	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
JS511_00305	gene	186	csrA			
JS511_00305	CDS	186	csrA		COG1551	Carbon storage regulator
JS511_00306	gene	93				
JS511_00306	tRNA	93				tRNA-Ser(gct)
JS511_00307	gene	77				
JS511_00307	tRNA	77				tRNA-Arg(acg)
JS511_00308	gene	72				
JS511_00308	tRNA	72				tRNA-Arg(tcg)
JS511_00309	gene	77				
JS511_00309	tRNA	77				tRNA-Arg(acg)
JS511_00310	gene	77				
JS511_00310	tRNA	77				tRNA-Arg(acg)
JS511_00311	gene	77				
JS511_00311	tRNA	77				tRNA-Arg(acg)
JS511_00312	gene	567	yqaB			
JS511_00312	CDS	567	yqaB	3.1.3.-	COG0637	Fructose-1-phosphate phosphatase YqaB
JS511_00313	gene	429	yqaA			
JS511_00313	CDS	429	yqaA		COG1238	Inner membrane protein YqaA
JS511_00314	gene	1557	gshA			
JS511_00314	CDS	1557	gshA	6.3.2.2	COG2918	Glutamate--cysteine ligase
JS511_00315	gene	516	luxS			
JS511_00315	CDS	516	luxS	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
JS511_00316	gene	1539	emrB_1			
JS511_00316	CDS	1539	emrB_1			Multidrug export protein EmrB
JS511_00317	gene	1173	emrA_1			
JS511_00317	CDS	1173	emrA_1		COG1566	Multidrug export protein EmrA
JS511_00318	gene	531	mprA			
JS511_00318	CDS	531	mprA		COG1846	Transcriptional repressor MprA
JS511_00319	gene	336				
JS511_00319	CDS	336				hypothetical protein
JS511_00320	gene	738	ygaZ			
JS511_00320	CDS	738	ygaZ		COG1296	Inner membrane protein YgaZ
JS511_00321	gene	1185				
JS511_00321	CDS	1185				putative transporter
JS511_00322	gene	993	proX			
JS511_00322	CDS	993	proX		COG2113	Glycine betaine/proline betaine-binding periplasmic protein
JS511_00323	gene	1065	proW			
JS511_00323	CDS	1065	proW		COG4176	Glycine betaine/proline betaine transport system permease protein ProW
JS511_00324	gene	1203	proV			
JS511_00324	CDS	1203	proV		COG4175	Glycine betaine/proline betaine transport system ATP-binding protein ProV
JS511_00325	gene	960	nrdF			
JS511_00325	CDS	960	nrdF	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 2 subunit beta
JS511_00326	gene	2145	nrdE			
JS511_00326	CDS	2145	nrdE	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 2 subunit alpha
JS511_00327	gene	402	nrdI			
JS511_00327	CDS	402	nrdI		COG1780	Protein NrdI
JS511_00328	gene	246	nrdH			
JS511_00328	CDS	246	nrdH		COG0695	Glutaredoxin-like protein NrdH
JS511_00329	gene	330	ygaM			
JS511_00329	CDS	330	ygaM		COG4575	putative protein YgaM
JS511_00330	gene	345				
JS511_00330	CDS	345				hypothetical protein
JS511_00331	gene	450	alaE			
JS511_00331	CDS	450	alaE			L-alanine exporter AlaE
JS511_00332	gene	405	stpA			
JS511_00332	CDS	405	stpA		COG2916	DNA-binding protein StpA
JS511_00333	gene	525	ygaP			
JS511_00333	CDS	525	ygaP		COG0607	Inner membrane protein YgaP
JS511_00334	gene	300	ygaV			
JS511_00334	CDS	300	ygaV		COG0640	putative HTH-type transcriptional regulator YgaV
JS511_00335	gene	159				
JS511_00335	CDS	159				hypothetical protein
JS511_00336	gene	450	kbp			
JS511_00336	CDS	450	kbp		COG1652	Potassium binding protein Kbp
JS511_00337	gene	663	glaR			
JS511_00337	CDS	663	glaR		COG1802	HTH-type transcriptional repressor GlaR
JS511_00338	gene	1401	gabP			
JS511_00338	CDS	1401	gabP		COG1113	GABA permease
JS511_00339	gene	1281	gabT			
JS511_00339	CDS	1281	gabT	2.6.1.19	COG0160	4-aminobutyrate aminotransferase GabT
JS511_00340	gene	234				
JS511_00340	CDS	234				hypothetical protein
JS511_00341	gene	477				
JS511_00341	CDS	477				hypothetical protein
JS511_00342	gene	222				
JS511_00342	CDS	222				hypothetical protein
JS511_00343	gene	114				
JS511_00343	CDS	114				hypothetical protein
JS511_00344	gene	369	cbeA_1			
JS511_00344	CDS	369	cbeA_1			Cytoskeleton bundling-enhancing antitoxin CbeA
JS511_00345	gene	378	cbtA_1			
JS511_00345	CDS	378	cbtA_1			Cytoskeleton-binding toxin CbtA
JS511_00346	gene	489				
JS511_00346	CDS	489				hypothetical protein
JS511_00347	gene	96				
JS511_00347	CDS	96				hypothetical protein
JS511_00348	gene	366				
JS511_00348	CDS	366				hypothetical protein
JS511_00349	gene	906				
JS511_00349	CDS	906				IS3 family transposase IS2
JS511_00350	gene	147				
JS511_00350	CDS	147				hypothetical protein
JS511_00351	gene	1422	gabD			
JS511_00351	CDS	1422	gabD	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
JS511_00352	gene	1269	lhgD			
JS511_00352	CDS	1269	lhgD	1.1.5.-	COG0579	L-2-hydroxyglutarate dehydrogenase
JS511_00353	gene	978	glaH			
JS511_00353	CDS	978	glaH	1.14.11.-		Glutarate 2-hydroxylase
JS511_00354	gene	2253				
JS511_00354	CDS	2253				hypothetical protein
JS511_00355	gene	76				
JS511_00355	tRNA	76				tRNA-Met(cat)
JS511_00356	gene	1455				
JS511_00356	CDS	1455				hypothetical protein
JS511_00357	gene	4539				
JS511_00357	CDS	4539				putative autotransporter
JS511_00358	gene	363	ssrA			
JS511_00358	tmRNA	363	ssrA			transfer-messenger RNA, SsrA
JS511_00359	gene	126				
JS511_00359	CDS	126				hypothetical protein
JS511_00360	gene	483	smpB			
JS511_00360	CDS	483	smpB		COG0691	SsrA-binding protein
JS511_00361	gene	477	ratA			
JS511_00361	CDS	477	ratA		COG2867	Ribosome association toxin RatA
JS511_00362	gene	291				
JS511_00362	CDS	291				hypothetical protein
JS511_00363	gene	342	bamE			
JS511_00363	CDS	342	bamE		COG2913	Outer membrane protein assembly factor BamE
JS511_00364	gene	1662	recN			
JS511_00364	CDS	1662	recN		COG0497	DNA repair protein RecN
JS511_00365	gene	879	nadK			
JS511_00365	CDS	879	nadK	2.7.1.23	COG0061	NAD kinase
JS511_00366	gene	594	grpE			
JS511_00366	CDS	594	grpE		COG0576	Protein GrpE
JS511_00367	gene	1242				
JS511_00367	CDS	1242				hypothetical protein
JS511_00368	gene	867	ypjD			
JS511_00368	CDS	867	ypjD		COG4137	Inner membrane protein YpjD
JS511_00369	gene	1362	ffh			
JS511_00369	CDS	1362	ffh		COG0541	Signal recognition particle protein
JS511_00370	gene	249	rpsP			
JS511_00370	CDS	249	rpsP		COG0228	30S ribosomal protein S16
JS511_00371	gene	549	rimM			
JS511_00371	CDS	549	rimM		COG0806	Ribosome maturation factor RimM
JS511_00372	gene	768	trmD			
JS511_00372	CDS	768	trmD	2.1.1.228	COG0336	tRNA (guanine-N(1)-)-methyltransferase
JS511_00373	gene	348	rplS			
JS511_00373	CDS	348	rplS		COG0335	50S ribosomal protein L19
JS511_00374	gene	483	pal_1			
JS511_00374	CDS	483	pal_1			Peptidoglycan-associated lipoprotein
JS511_00375	gene	1227	dgcN			
JS511_00375	CDS	1227	dgcN	2.7.7.65	COG2199	Diguanylate cyclase DgcN
JS511_00376	gene	519				
JS511_00376	CDS	519				hypothetical protein
JS511_00377	gene	363				
JS511_00377	CDS	363				hypothetical protein
JS511_00378	gene	1071	aroF			
JS511_00378	CDS	1071	aroF	2.5.1.54	COG0722	Phospho-2-dehydro-3-deoxyheptonate aldolase, Tyr-sensitive
JS511_00379	gene	1122	tyrA			
JS511_00379	CDS	1122	tyrA		COG0287	T-protein
JS511_00380	gene	1161	pheA			
JS511_00380	CDS	1161	pheA		COG0077	Bifunctional chorismate mutase/prephenate dehydratase
JS511_00381	gene	342	raiA			
JS511_00381	CDS	342	raiA		COG1544	Ribosome-associated inhibitor A
JS511_00382	gene	738	bamD			
JS511_00382	CDS	738	bamD		COG4105	Outer membrane protein assembly factor BamD
JS511_00383	gene	981	rluD			
JS511_00383	CDS	981	rluD	5.4.99.23	COG0564	Ribosomal large subunit pseudouridine synthase D
JS511_00384	gene	732	yfiH			
JS511_00384	CDS	732	yfiH	1.10.3.-	COG1496	Polyphenol oxidase
JS511_00385	gene	2574	clpB			
JS511_00385	CDS	2574	clpB		COG0542	Chaperone protein ClpB
JS511_00386	gene	1677	ybaL			
JS511_00386	CDS	1677	ybaL		COG1226	Putative cation/proton antiporter YbaL
JS511_00387	gene	1221	fsr			
JS511_00387	CDS	1221	fsr			Fosmidomycin resistance protein
JS511_00388	gene	1653	ushA			
JS511_00388	CDS	1653	ushA		COG0737	Protein UshA
JS511_00389	gene	480	ybaK			
JS511_00389	CDS	480	ybaK	4.2.-.-	COG2606	Cys-tRNA(Pro)/Cys-tRNA(Cys) deacylase YbaK
JS511_00390	gene	795				
JS511_00390	CDS	795				hypothetical protein
JS511_00391	gene	2505	copA			
JS511_00391	CDS	2505	copA	7.2.2.8	COG2217	Copper-exporting P-type ATPase
JS511_00392	gene	933	glsA1			
JS511_00392	CDS	933	glsA1	3.5.1.2	COG2066	Glutaminase 1
JS511_00393	gene	1293	ybaT			
JS511_00393	CDS	1293	ybaT		COG0531	Inner membrane transport protein YbaT
JS511_00394	gene	1296	bepC			
JS511_00394	CDS	1296	bepC			Outer membrane efflux protein BepC
JS511_00395	gene	20778				
JS511_00395	CDS	20778				hypothetical protein
JS511_00396	gene	2163	ltxB			
JS511_00396	CDS	2163	ltxB	7.4.2.5	COG2274	Leukotoxin export ATP-binding protein LtxB
JS511_00397	gene	1176	prsE			
JS511_00397	CDS	1176	prsE			Type I secretion system membrane fusion protein PrsE
JS511_00398	gene	408	cueR			
JS511_00398	CDS	408	cueR		COG0789	HTH-type transcriptional regulator CueR
JS511_00399	gene	204				
JS511_00399	CDS	204				hypothetical protein
JS511_00400	gene	423				
JS511_00400	CDS	423				hypothetical protein
JS511_00401	gene	1017				
JS511_00401	CDS	1017				hypothetical protein
JS511_00402	gene	363				
JS511_00402	CDS	363				hypothetical protein
JS511_00403	gene	459	ybbJ			
JS511_00403	CDS	459	ybbJ		COG1585	Inner membrane protein YbbJ
JS511_00404	gene	918	qmcA			
JS511_00404	CDS	918	qmcA		COG0330	Protein QmcA
JS511_00405	gene	678	fetA			
JS511_00405	CDS	678	fetA	3.6.3.-	COG4619	putative iron export ATP-binding protein FetA
JS511_00406	gene	780	fetB			
JS511_00406	CDS	780	fetB		COG0390	putative iron export permease protein FetB
JS511_00407	gene	855	cnoX			
JS511_00407	CDS	855	cnoX		COG3118	Chaperedoxin
JS511_00408	gene	771				
JS511_00408	CDS	771				hypothetical protein
JS511_00409	gene	594	tesA			
JS511_00409	CDS	594	tesA	3.1.2.2	COG2755	Thioesterase 1/protease 1/lysophospholipase L1
JS511_00410	gene	687	lolD_1			
JS511_00410	CDS	687	lolD_1	3.6.3.-	COG1136	Lipoprotein-releasing system ATP-binding protein LolD
JS511_00411	gene	2415				
JS511_00411	CDS	2415				hypothetical protein
JS511_00412	gene	789	rhsD_1			
JS511_00412	CDS	789	rhsD_1		COG3209	Protein RhsD
JS511_00413	gene	492				
JS511_00413	CDS	492				hypothetical protein
JS511_00414	gene	372				
JS511_00414	CDS	372				IS481 family transposase ISErsp1
JS511_00415	gene	1095	selU			
JS511_00415	CDS	1095	selU	2.5.1.-	COG2603	tRNA 2-selenouridine synthase
JS511_00416	gene	927	allS			
JS511_00416	CDS	927	allS			HTH-type transcriptional activator AllS
JS511_00417	gene	483	allA			
JS511_00417	CDS	483	allA	4.3.2.3	COG3194	Ureidoglycolate lyase
JS511_00418	gene	816	allR			
JS511_00418	CDS	816	allR		COG1414	HTH-type transcriptional repressor AllR
JS511_00419	gene	1782	gcl			
JS511_00419	CDS	1782	gcl	4.1.1.47	COG3960	Glyoxylate carboligase
JS511_00420	gene	777	hyi			
JS511_00420	CDS	777	hyi	5.3.1.22	COG3622	Hydroxypyruvate isomerase
JS511_00421	gene	879	glxR_1			
JS511_00421	CDS	879	glxR_1	1.1.1.60	COG2084	2-hydroxy-3-oxopropionate reductase
JS511_00422	gene	1455	ybbW			
JS511_00422	CDS	1455	ybbW		COG1953	Putative allantoin permease
JS511_00423	gene	1362	allB			
JS511_00423	CDS	1362	allB	3.5.2.5	COG0044	Allantoinase
JS511_00424	gene	1302	ybbY			
JS511_00424	CDS	1302	ybbY		COG2233	Putative purine permease YbbY
JS511_00425	gene	1146	glxK			
JS511_00425	CDS	1146	glxK	2.7.1.31	COG1929	Glycerate 3-kinase
JS511_00426	gene	786	allE			
JS511_00426	CDS	786	allE	3.5.3.26	COG3257	(S)-ureidoglycine aminohydrolase
JS511_00427	gene	1236	allC			
JS511_00427	CDS	1236	allC	3.5.3.9	COG0624	Allantoate amidohydrolase
JS511_00428	gene	366	allD_1			
JS511_00428	CDS	366	allD_1	1.1.1.350	COG2055	Ureidoglycolate dehydrogenase (NAD(+))
JS511_00429	gene	597	allD_2			
JS511_00429	CDS	597	allD_2	1.1.1.350	COG2055	Ureidoglycolate dehydrogenase (NAD(+))
JS511_00430	gene	1668	fdrA_1			
JS511_00430	CDS	1668	fdrA_1		COG0074	Protein FdrA
JS511_00431	gene	1260				
JS511_00431	CDS	1260				hypothetical protein
JS511_00432	gene	816				
JS511_00432	CDS	816				hypothetical protein
JS511_00433	gene	894	arcC2_1			
JS511_00433	CDS	894	arcC2_1	2.7.2.2		Carbamate kinase 2
JS511_00434	gene	1068	purK			
JS511_00434	CDS	1068	purK	6.3.4.18	COG0026	N5-carboxyaminoimidazole ribonucleotide synthase
JS511_00435	gene	510	purE			
JS511_00435	CDS	510	purE	5.4.99.18	COG0041	N5-carboxyaminoimidazole ribonucleotide mutase
JS511_00436	gene	723	lpxH			
JS511_00436	CDS	723	lpxH	3.6.1.54	COG2908	UDP-2,3-diacylglucosamine hydrolase
JS511_00437	gene	495	ppiB			
JS511_00437	CDS	495	ppiB	5.2.1.8	COG0652	Peptidyl-prolyl cis-trans isomerase B
JS511_00438	gene	1386	cysS			
JS511_00438	CDS	1386	cysS	6.1.1.16	COG0215	Cysteine--tRNA ligase
JS511_00439	gene	522	ybcI			
JS511_00439	CDS	522	ybcI		COG1988	Inner membrane protein YbcI
JS511_00440	gene	213	ybcJ			
JS511_00440	CDS	213	ybcJ		COG2501	putative protein YbcJ
JS511_00441	gene	867	folD			
JS511_00441	CDS	867	folD		COG0190	Bifunctional protein FolD protein
JS511_00442	gene	543	sfmA			
JS511_00442	CDS	543	sfmA			putative fimbrial-like protein SfmA
JS511_00443	gene	693	sfmC			
JS511_00443	CDS	693	sfmC			putative fimbrial chaperone SfmC
JS511_00444	gene	2610	sfmD			
JS511_00444	CDS	2610	sfmD		COG3188	Outer membrane usher protein SfmD
JS511_00445	gene	1008	sfmH			
JS511_00445	CDS	1008	sfmH			putative fimbrial-like protein SfmH
JS511_00446	gene	516	sfmF			
JS511_00446	CDS	516	sfmF			putative fimbrial-like protein SfmF
JS511_00447	gene	633	bvgA			
JS511_00447	CDS	633	bvgA			Virulence factors putative positive transcription regulator BvgA
JS511_00448	gene	77				
JS511_00448	tRNA	77				tRNA-Arg(tct)
JS511_00449	gene	762	rhaR_1			
JS511_00449	CDS	762	rhaR_1			HTH-type transcriptional activator RhaR
JS511_00450	gene	891				
JS511_00450	CDS	891				hypothetical protein
JS511_00451	gene	2973	nfrA			
JS511_00451	CDS	2973	nfrA		COG0457	Bacteriophage adsorption protein A
JS511_00452	gene	1029				
JS511_00452	CDS	1029				hypothetical protein
JS511_00453	gene	1128				
JS511_00453	CDS	1128				hypothetical protein
JS511_00454	gene	1137				
JS511_00454	CDS	1137				ISAs1 family transposase ISEc1
JS511_00455	gene	558				
JS511_00455	CDS	558				hypothetical protein
JS511_00456	gene	699				
JS511_00456	CDS	699				hypothetical protein
JS511_00457	gene	369				
JS511_00457	CDS	369				hypothetical protein
JS511_00458	gene	378				
JS511_00458	CDS	378				hypothetical protein
JS511_00459	gene	216				
JS511_00459	CDS	216				hypothetical protein
JS511_00460	gene	432				
JS511_00460	CDS	432				hypothetical protein
JS511_00461	gene	534				
JS511_00461	CDS	534				hypothetical protein
JS511_00462	gene	2511	rhsA			
JS511_00462	CDS	2511	rhsA	3.1.-.-	COG3209	putative deoxyribonuclease RhsA
JS511_00463	gene	2220				
JS511_00463	CDS	2220				hypothetical protein
JS511_00464	gene	462				
JS511_00464	CDS	462				hypothetical protein
JS511_00465	gene	1902	vgrG1_1			
JS511_00465	CDS	1902	vgrG1_1	6.3.2.-	COG3501	Actin cross-linking toxin VgrG1
JS511_00466	gene	1449	cusS			
JS511_00466	CDS	1449	cusS	2.7.13.3	COG0642	Sensor histidine kinase CusS
JS511_00467	gene	684	cusR			
JS511_00467	CDS	684	cusR		COG0745	Transcriptional regulatory protein CusR
JS511_00468	gene	1383	cusC_1			
JS511_00468	CDS	1383	cusC_1		COG1538	Cation efflux system protein CusC
