locus_tag	ftype	length_bp	gene	EC_number	COG	product
JS526_00246	gene	1230	yqeG			
JS526_00246	CDS	1230	yqeG		COG0814	Inner membrane transport protein YqeG
JS526_00247	gene	1182	thlA			
JS526_00247	CDS	1182	thlA	2.3.1.9	COG0183	Acetyl-CoA acetyltransferase
JS526_00248	gene	837	kduI			
JS526_00248	CDS	837	kduI	5.3.1.17	COG3717	4-deoxy-L-threo-5-hexosulose-uronate ketol-isomerase
JS526_00249	gene	762	kduD_1			
JS526_00249	CDS	762	kduD_1	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
JS526_00250	gene	1419	araE			
JS526_00250	CDS	1419	araE			Arabinose-proton symporter
JS526_00251	gene	693	ygeA			
JS526_00251	CDS	693	ygeA	5.1.1.10	COG1794	Broad specificity amino-acid racemase YgeA
JS526_00252	gene	936	occR			
JS526_00252	CDS	936	occR			Octopine catabolism/uptake operon regulatory protein OccR
JS526_00253	gene	1263	lysA			
JS526_00253	CDS	1263	lysA	4.1.1.20		Diaminopimelate decarboxylase
JS526_00254	gene	1032	galR			
JS526_00254	CDS	1032	galR		COG1609	HTH-type transcriptional regulator GalR
JS526_00255	gene	2160	aas			
JS526_00255	CDS	2160	aas		COG0204	Bifunctional protein Aas
JS526_00256	gene	1194	lplT			
JS526_00256	CDS	1194	lplT			Lysophospholipid transporter LplT
JS526_00257	gene	1041	tas			
JS526_00257	CDS	1041	tas		COG0667	Protein tas
JS526_00258	gene	219	ygdR_1			
JS526_00258	CDS	219	ygdR_1			putative lipoprotein YgdR
JS526_00259	gene	714				
JS526_00259	CDS	714				hypothetical protein
JS526_00260	gene	690	mutH			
JS526_00260	CDS	690	mutH		COG3066	DNA mismatch repair protein MutH
JS526_00261	gene	147				
JS526_00261	CDS	147				hypothetical protein
JS526_00262	gene	531	rppH			
JS526_00262	CDS	531	rppH	3.6.1.-	COG0494	RNA pyrophosphohydrolase
JS526_00263	gene	2247	ptsP			
JS526_00263	CDS	2247	ptsP	2.7.3.9	COG3605	Phosphoenolpyruvate-dependent phosphotransferase system
JS526_00264	gene	876	lgt			
JS526_00264	CDS	876	lgt	2.5.1.145	COG0682	Phosphatidylglycerol--prolipoprotein diacylglyceryl transferase
JS526_00265	gene	795	thyA			
JS526_00265	CDS	795	thyA	2.1.1.45	COG0207	Thymidylate synthase
JS526_00266	gene	471				
JS526_00266	CDS	471				hypothetical protein
JS526_00267	gene	564				
JS526_00267	CDS	564				hypothetical protein
JS526_00268	gene	408				
JS526_00268	CDS	408				hypothetical protein
JS526_00269	gene	324				
JS526_00269	CDS	324				hypothetical protein
JS526_00270	gene	3369	recC			
JS526_00270	CDS	3369	recC	3.1.11.5	COG1330	RecBCD enzyme subunit RecC
JS526_00271	gene	2889	ptrA			
JS526_00271	CDS	2889	ptrA	3.4.24.55	COG1025	Protease 3
JS526_00272	gene	3543	recB			
JS526_00272	CDS	3543	recB	3.1.11.5	COG1074	RecBCD enzyme subunit RecB
JS526_00273	gene	1827	recD			
JS526_00273	CDS	1827	recD	3.1.11.5	COG0507	RecBCD enzyme subunit RecD
JS526_00274	gene	1332	argA			
JS526_00274	CDS	1332	argA	2.3.1.1	COG0548	Amino-acid acetyltransferase
JS526_00275	gene	1254	amiC			
JS526_00275	CDS	1254	amiC	3.5.1.28	COG0860	N-acetylmuramoyl-L-alanine amidase AmiC
JS526_00276	gene	77				
JS526_00276	tRNA	77				tRNA-Met(cat)
JS526_00277	gene	77				
JS526_00277	tRNA	77				tRNA-Met(cat)
JS526_00278	gene	1098	mltA			
JS526_00278	CDS	1098	mltA	4.2.2.-	COG2821	Membrane-bound lytic murein transglycosylase A
JS526_00279	gene	807	tcdA			
JS526_00279	CDS	807	tcdA	6.1.-.-	COG1179	tRNA threonylcarbamoyladenosine dehydratase
JS526_00280	gene	444	csdE			
JS526_00280	CDS	444	csdE		COG2166	Sulfur acceptor protein CsdE
JS526_00281	gene	1206	csdA			
JS526_00281	CDS	1206	csdA	2.8.1.7	COG0520	Cysteine desulfurase CsdA
JS526_00282	gene	228	ygdR_2			
JS526_00282	CDS	228	ygdR_2			putative lipoprotein YgdR
JS526_00283	gene	918	gcvA			
JS526_00283	CDS	918	gcvA			Glycine cleavage system transcriptional activator
JS526_00284	gene	396				
JS526_00284	CDS	396				hypothetical protein
JS526_00285	gene	1101	rlmM			
JS526_00285	CDS	1101	rlmM	2.1.1.186	COG2933	Ribosomal RNA large subunit methyltransferase M
JS526_00286	gene	732	ydjF_1			
JS526_00286	CDS	732	ydjF_1		COG1349	putative HTH-type transcriptional regulator YdjF
JS526_00287	gene	423	fucU			
JS526_00287	CDS	423	fucU	5.1.3.29	COG4154	L-fucose mutarotase
JS526_00288	gene	1419	fucK			
JS526_00288	CDS	1419	fucK	2.7.1.51	COG1070	L-fuculokinase
JS526_00289	gene	1776	fucI			
JS526_00289	CDS	1776	fucI	5.3.1.25	COG2407	L-fucose isomerase
JS526_00290	gene	1317	fucP			
JS526_00290	CDS	1317	fucP		COG0738	L-fucose-proton symporter
JS526_00291	gene	648	fucA			
JS526_00291	CDS	648	fucA	4.1.2.17	COG0235	L-fuculose phosphate aldolase
JS526_00292	gene	1149	fucO			
JS526_00292	CDS	1149	fucO	1.1.1.77	COG1454	Lactaldehyde reductase
JS526_00293	gene	756	ygdG			
JS526_00293	CDS	756	ygdG	3.1.-.-	COG0258	Flap endonuclease Xni
JS526_00294	gene	1368	sdaB			
JS526_00294	CDS	1368	sdaB	4.3.1.17	COG1760	L-serine dehydratase 2
JS526_00295	gene	1290	sdaC			
JS526_00295	CDS	1290	sdaC		COG0814	Serine transporter
JS526_00296	gene	1365	ppnN			
JS526_00296	CDS	1365	ppnN	3.2.2.-	COG1611	Pyrimidine/purine nucleotide 5'-monophosphate nucleosidase
JS526_00297	gene	849	queF			
JS526_00297	CDS	849	queF	1.7.1.13	COG0780	NADPH-dependent 7-cyano-7-deazaguanine reductase
JS526_00298	gene	546	syd			
JS526_00298	CDS	546	syd			Protein Syd
JS526_00299	gene	330	yqcC			
JS526_00299	CDS	330	yqcC		COG3098	putative protein YqcC
JS526_00300	gene	783	truC			
JS526_00300	CDS	783	truC	5.4.99.26	COG0564	tRNA pseudouridine synthase C
JS526_00301	gene	450				
JS526_00301	CDS	450			COG0716	putative protein
JS526_00302	gene	1353	gudP			
JS526_00302	CDS	1353	gudP			putative glucarate transporter
JS526_00303	gene	1341	gudX			
JS526_00303	CDS	1341	gudX	4.2.1.-	COG4948	Glucarate dehydratase-related protein
JS526_00304	gene	1341	gudD			
JS526_00304	CDS	1341	gudD	4.2.1.40	COG4948	Glucarate dehydratase
JS526_00305	gene	2757	barA			
JS526_00305	CDS	2757	barA	2.7.13.3	COG0784	Signal transduction histidine-protein kinase BarA
JS526_00306	gene	1302	rlmD			
JS526_00306	CDS	1302	rlmD	2.1.1.190	COG2265	23S rRNA (uracil(1939)-C(5))-methyltransferase RlmD
JS526_00307	gene	2235	relA			
JS526_00307	CDS	2235	relA	2.7.6.5	COG0317	GTP pyrophosphokinase
JS526_00308	gene	249	mazE			
JS526_00308	CDS	249	mazE		COG2336	Antitoxin MazE
JS526_00309	gene	336	mazF			
JS526_00309	CDS	336	mazF	3.1.27.-	COG2337	Endoribonuclease toxin MazF
JS526_00310	gene	792	mazG			
JS526_00310	CDS	792	mazG	3.6.1.8	COG1694	Nucleoside triphosphate pyrophosphohydrolase
JS526_00311	gene	1638	pyrG			
JS526_00311	CDS	1638	pyrG	6.3.4.2	COG0504	CTP synthase
JS526_00312	gene	1299	eno			
JS526_00312	CDS	1299	eno	4.2.1.11	COG0148	Enolase
JS526_00313	gene	873				
JS526_00313	CDS	873				hypothetical protein
JS526_00314	gene	141	yqcG			
JS526_00314	CDS	141	yqcG			putative protein YqcG
JS526_00315	gene	672	queE			
JS526_00315	CDS	672	queE	4.3.99.3		7-carboxy-7-deazaguanine synthase
	repeat_region	394				
JS526_00316	gene	1479	lsrK_1			
JS526_00316	CDS	1479	lsrK_1	2.7.1.189	COG1070	Autoinducer-2 kinase
JS526_00317	gene	1278	yqcE			
JS526_00317	CDS	1278	yqcE			Inner membrane protein YqcE
JS526_00318	gene	786	kduD_2			
JS526_00318	CDS	786	kduD_2	1.1.1.127		2-dehydro-3-deoxy-D-gluconate 5-dehydrogenase
JS526_00319	gene	1455				
JS526_00319	CDS	1455				hypothetical protein
JS526_00320	gene	1410	ygcS_2			
JS526_00320	CDS	1410	ygcS_2			Inner membrane metabolite transport protein YgcS
JS526_00321	gene	780				
JS526_00321	CDS	780				hypothetical protein
JS526_00322	gene	861	fixB_2			
JS526_00322	CDS	861	fixB_2			Protein FixB
JS526_00323	gene	576	ygcP			
JS526_00323	CDS	576	ygcP		COG1954	putative protein YgcP
JS526_00324	gene	261	fixX_2			
JS526_00324	CDS	261	fixX_2		COG2440	Ferredoxin-like protein FixX
JS526_00325	gene	1272				
JS526_00325	CDS	1272		1.5.5.1	COG0644	Electron transfer flavoprotein-ubiquinone oxidoreductase
JS526_00326	gene	366	queD			
JS526_00326	CDS	366	queD	4.1.2.50	COG0720	6-carboxy-5,6,7,8-tetrahydropterin synthase
JS526_00327	gene	1800	cysJ			
JS526_00327	CDS	1800	cysJ	1.8.1.2	COG0369	Sulfite reductase [NADPH] flavoprotein alpha-component
JS526_00328	gene	1713	cysI			
JS526_00328	CDS	1713	cysI	1.8.1.2	COG0155	Sulfite reductase [NADPH] hemoprotein beta-component
JS526_00329	gene	735	cysH			
JS526_00329	CDS	735	cysH	1.8.4.8	COG0175	Phosphoadenosine phosphosulfate reductase
JS526_00330	gene	2667	ygcB			
JS526_00330	CDS	2667	ygcB	3.1.-.-	COG1203	CRISPR-associated endonuclease/helicase Cas3
JS526_00331	gene	1509	casA			
JS526_00331	CDS	1509	casA			CRISPR system Cascade subunit CasA
JS526_00332	gene	483	casB			
JS526_00332	CDS	483	casB			CRISPR system Cascade subunit CasB
JS526_00333	gene	1092	casC			
JS526_00333	CDS	1092	casC			CRISPR system Cascade subunit CasC
JS526_00334	gene	675	casD			
JS526_00334	CDS	675	casD			CRISPR system Cascade subunit CasD
JS526_00335	gene	600	casE			
JS526_00335	CDS	600	casE	3.1.-.-		CRISPR system Cascade subunit CasE
JS526_00336	gene	918	ygbT			
JS526_00336	CDS	918	ygbT	3.1.-.-	COG1518	CRISPR-associated endonuclease Cas1
JS526_00337	gene	285	ygbF			
JS526_00337	CDS	285	ygbF	3.1.-.-		CRISPR-associated endoribonuclease Cas2
	repeat_region	763				
JS526_00338	gene	1038				
JS526_00338	CDS	1038				hypothetical protein
JS526_00339	gene	909	cysD			
JS526_00339	CDS	909	cysD	2.7.7.4	COG0175	Sulfate adenylyltransferase subunit 2
JS526_00340	gene	1428	cysN			
JS526_00340	CDS	1428	cysN	2.7.7.4	COG2895	Sulfate adenylyltransferase subunit 1
JS526_00341	gene	606	cysC			
JS526_00341	CDS	606	cysC	2.7.1.25	COG0529	Adenylyl-sulfate kinase
JS526_00342	gene	324	ygbE			
JS526_00342	CDS	324	ygbE			Inner membrane protein YgbE
JS526_00343	gene	312	ftsB			
JS526_00343	CDS	312	ftsB		COG2919	Cell division protein FtsB
JS526_00344	gene	711	ispD			
JS526_00344	CDS	711	ispD	2.7.7.60	COG1211	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase
JS526_00345	gene	480	ispF			
JS526_00345	CDS	480	ispF	4.6.1.12	COG0245	2-C-methyl-D-erythritol 2,4-cyclodiphosphate synthase
JS526_00346	gene	1050	truD			
JS526_00346	CDS	1050	truD	5.4.99.27	COG0585	tRNA pseudouridine synthase D
JS526_00347	gene	762	surE			
JS526_00347	CDS	762	surE	3.1.3.5	COG0496	5'/3'-nucleotidase SurE
JS526_00348	gene	627	pcm			
JS526_00348	CDS	627	pcm	2.1.1.77	COG2518	Protein-L-isoaspartate O-methyltransferase
JS526_00349	gene	1140	nlpD_1			
JS526_00349	CDS	1140	nlpD_1		COG0739	Murein hydrolase activator NlpD
JS526_00350	gene	99	rpoS_1			
JS526_00350	CDS	99	rpoS_1		COG0568	RNA polymerase sigma factor RpoS
JS526_00351	gene	807	rpoS_2			
JS526_00351	CDS	807	rpoS_2		COG0568	RNA polymerase sigma factor RpoS
JS526_00352	gene	1365	ygbN			
JS526_00352	CDS	1365	ygbN		COG2610	Inner membrane permease YgbN
JS526_00353	gene	777	otnI			
JS526_00353	CDS	777	otnI	5.3.1.35	COG3622	2-oxo-tetronate isomerase
JS526_00354	gene	639	otnC			
JS526_00354	CDS	639	otnC	4.1.1.104		3-oxo-tetronate 4-phosphate decarboxylase
JS526_00355	gene	1167	otnK			
JS526_00355	CDS	1167	otnK	2.7.1.217	COG3395	3-oxo-tetronate kinase
JS526_00356	gene	909	ltnD			
JS526_00356	CDS	909	ltnD	1.1.1.411		L-threonate dehydrogenase
JS526_00357	gene	768	glcR			
JS526_00357	CDS	768	glcR		COG1349	HTH-type transcriptional repressor GlcR
JS526_00358	gene	657	pphB			
JS526_00358	CDS	657	pphB	3.1.3.16	COG0639	Serine/threonine-protein phosphatase 2
JS526_00359	gene	2562	mutS			
JS526_00359	CDS	2562	mutS		COG0249	DNA mismatch repair protein MutS
JS526_00360	gene	135				
JS526_00360	CDS	135				hypothetical protein
JS526_00361	gene	354				
JS526_00361	CDS	354				hypothetical protein
JS526_00362	gene	2079	fhlA			
JS526_00362	CDS	2079	fhlA		COG3604	Formate hydrogenlyase transcriptional activator FhlA
JS526_00363	gene	1011	hypE			
JS526_00363	CDS	1011	hypE	4.2.1.-	COG0309	Carbamoyl dehydratase HypE
JS526_00364	gene	1122	hypD			
JS526_00364	CDS	1122	hypD		COG0409	Hydrogenase maturation factor HypD
JS526_00365	gene	273	hypC			
JS526_00365	CDS	273	hypC		COG0298	Hydrogenase maturation factor HypC
JS526_00366	gene	873	hypB			
JS526_00366	CDS	873	hypB		COG0378	Hydrogenase maturation factor HypB
JS526_00367	gene	351	hypA			
JS526_00367	CDS	351	hypA		COG0375	Hydrogenase maturation factor HypA
JS526_00368	gene	462	hycA			
JS526_00368	CDS	462	hycA			Formate hydrogenlyase regulatory protein HycA
JS526_00369	gene	612	hyfA_1			
JS526_00369	CDS	612	hyfA_1	1.-.-.-	COG1142	Hydrogenase-4 component A
JS526_00370	gene	1827	ndhB_1			
JS526_00370	CDS	1827	ndhB_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit 2, chloroplastic
JS526_00371	gene	924	hycD			
JS526_00371	CDS	924	hycD		COG0650	Formate hydrogenlyase subunit 4
JS526_00372	gene	1710	hycE			
JS526_00372	CDS	1710	hycE		COG3261	Formate hydrogenlyase subunit 5
JS526_00373	gene	543	ndhI_1			
JS526_00373	CDS	543	ndhI_1	7.1.1.-		NAD(P)H-quinone oxidoreductase subunit I, chloroplastic
JS526_00374	gene	768	hycG_1			
JS526_00374	CDS	768	hycG_1		COG3260	Formate hydrogenlyase subunit 7
JS526_00375	gene	411				
JS526_00375	CDS	411				hypothetical protein
JS526_00376	gene	471	hycI			
JS526_00376	CDS	471	hycI	3.4.23.51	COG0680	Hydrogenase 3 maturation protease
JS526_00377	gene	1425	bglH_1			
JS526_00377	CDS	1425	bglH_1	3.2.1.86	COG2723	Aryl-phospho-beta-D-glucosidase BglH
JS526_00378	gene	1458	bglF_1			
JS526_00378	CDS	1458	bglF_1		COG1263	PTS system beta-glucoside-specific EIIBCA component
JS526_00379	gene	1014	ascG			
JS526_00379	CDS	1014	ascG		COG1609	HTH-type transcriptional regulator AscG
JS526_00380	gene	528	hyfA_2			
JS526_00380	CDS	528	hyfA_2	1.-.-.-	COG1142	Hydrogenase-4 component A
JS526_00381	gene	2253	hypF			
JS526_00381	CDS	2253	hypF	6.2.-.-	COG0068	Carbamoyltransferase HypF
JS526_00382	gene	1134	norW			
JS526_00382	CDS	1134	norW	1.18.1.-	COG1251	Nitric oxide reductase FlRd-NAD(+) reductase
JS526_00383	gene	1440	norV			
JS526_00383	CDS	1440	norV		COG0426	Anaerobic nitric oxide reductase flavorubredoxin
JS526_00384	gene	1515	norR_1			
JS526_00384	CDS	1515	norR_1		COG3604	Anaerobic nitric oxide reductase transcription regulator NorR
JS526_00385	gene	966	gutQ			
JS526_00385	CDS	966	gutQ	5.3.1.13	COG0517	Arabinose 5-phosphate isomerase GutQ
JS526_00386	gene	774	srlR_1			
JS526_00386	CDS	774	srlR_1		COG1349	Glucitol operon repressor
JS526_00387	gene	360				
JS526_00387	CDS	360				hypothetical protein
JS526_00388	gene	780	srlD			
JS526_00388	CDS	780	srlD	1.1.1.140	COG1028	Sorbitol-6-phosphate 2-dehydrogenase
JS526_00389	gene	372	srlB			
JS526_00389	CDS	372	srlB		COG3731	PTS system glucitol/sorbitol-specific EIIA component
JS526_00390	gene	960	srlE			
JS526_00390	CDS	960	srlE	2.7.1.198	COG3732	PTS system glucitol/sorbitol-specific EIIB component
JS526_00391	gene	564	srlA			
JS526_00391	CDS	564	srlA		COG3730	PTS system glucitol/sorbitol-specific EIIC component
JS526_00392	gene	1191	mltB			
JS526_00392	CDS	1191	mltB	4.2.2.-	COG2951	Membrane-bound lytic murein transglycosylase B
JS526_00393	gene	498	pncC_1			
JS526_00393	CDS	498	pncC_1	3.5.1.42	COG1546	Nicotinamide-nucleotide amidohydrolase PncC
JS526_00394	gene	1062	recA			
JS526_00394	CDS	1062	recA		COG0468	Protein RecA
JS526_00395	gene	501	recX			
JS526_00395	CDS	501	recX		COG2137	Regulatory protein RecX
JS526_00396	gene	2631	alaS			
JS526_00396	CDS	2631	alaS	6.1.1.7	COG0013	Alanine--tRNA ligase
JS526_00397	gene	186	csrA			
JS526_00397	CDS	186	csrA		COG1551	Carbon storage regulator
JS526_00398	gene	93				
JS526_00398	tRNA	93				tRNA-Ser(gct)
JS526_00399	gene	77				
JS526_00399	tRNA	77				tRNA-Arg(acg)
JS526_00400	gene	72				
JS526_00400	tRNA	72				tRNA-Arg(tcg)
JS526_00401	gene	77				
JS526_00401	tRNA	77				tRNA-Arg(acg)
JS526_00402	gene	77				
JS526_00402	tRNA	77				tRNA-Arg(acg)
JS526_00403	gene	77				
JS526_00403	tRNA	77				tRNA-Arg(acg)
JS526_00404	gene	567	yqaB			
JS526_00404	CDS	567	yqaB	3.1.3.-	COG0637	Fructose-1-phosphate phosphatase YqaB
JS526_00405	gene	429	yqaA			
JS526_00405	CDS	429	yqaA		COG1238	Inner membrane protein YqaA
JS526_00406	gene	1557	gshA			
JS526_00406	CDS	1557	gshA	6.3.2.2	COG2918	Glutamate--cysteine ligase
JS526_00407	gene	516	luxS			
JS526_00407	CDS	516	luxS	4.4.1.21	COG1854	S-ribosylhomocysteine lyase
JS526_00408	gene	1539	emrB			
JS526_00408	CDS	1539	emrB			Multidrug export protein EmrB
JS526_00409	gene	1173	emrA			
JS526_00409	CDS	1173	emrA		COG1566	Multidrug export protein EmrA
JS526_00410	gene	531	mprA			
JS526_00410	CDS	531	mprA		COG1846	Transcriptional repressor MprA
JS526_00411	gene	336				
JS526_00411	CDS	336				hypothetical protein
JS526_00412	gene	738	ygaZ			
JS526_00412	CDS	738	ygaZ		COG1296	Inner membrane protein YgaZ
JS526_00413	gene	918				
JS526_00413	CDS	918				putative transporter
JS526_00414	gene	267				
JS526_00414	CDS	267				putative transporter
JS526_00415	gene	993	proX			
JS526_00415	CDS	993	proX		COG2113	Glycine betaine/proline betaine-binding periplasmic protein
JS526_00416	gene	1065	proW			
JS526_00416	CDS	1065	proW		COG4176	Glycine betaine/proline betaine transport system permease protein ProW
JS526_00417	gene	1203	proV			
JS526_00417	CDS	1203	proV		COG4175	Glycine betaine/proline betaine transport system ATP-binding protein ProV
JS526_00418	gene	960	nrdF			
JS526_00418	CDS	960	nrdF	1.17.4.1	COG0208	Ribonucleoside-diphosphate reductase 2 subunit beta
JS526_00419	gene	2145	nrdE			
JS526_00419	CDS	2145	nrdE	1.17.4.1	COG0209	Ribonucleoside-diphosphate reductase 2 subunit alpha
JS526_00420	gene	411	nrdI			
JS526_00420	CDS	411	nrdI		COG1780	Protein NrdI
JS526_00421	gene	246	nrdH			
JS526_00421	CDS	246	nrdH		COG0695	Glutaredoxin-like protein NrdH
JS526_00422	gene	330	ygaM			
JS526_00422	CDS	330	ygaM		COG4575	putative protein YgaM
JS526_00423	gene	345				
JS526_00423	CDS	345				hypothetical protein
JS526_00424	gene	450	alaE			
JS526_00424	CDS	450	alaE			L-alanine exporter AlaE
JS526_00425	gene	405	stpA			
JS526_00425	CDS	405	stpA		COG2916	DNA-binding protein StpA
JS526_00426	gene	525	ygaP			
JS526_00426	CDS	525	ygaP		COG0607	Inner membrane protein YgaP
JS526_00427	gene	300	ygaV			
JS526_00427	CDS	300	ygaV		COG0640	putative HTH-type transcriptional regulator YgaV
JS526_00428	gene	159				
JS526_00428	CDS	159				hypothetical protein
JS526_00429	gene	450	kbp			
JS526_00429	CDS	450	kbp		COG1652	Potassium binding protein Kbp
JS526_00430	gene	663	glaR			
JS526_00430	CDS	663	glaR		COG1802	HTH-type transcriptional repressor GlaR
JS526_00431	gene	1401	gabP			
JS526_00431	CDS	1401	gabP		COG1113	GABA permease
JS526_00432	gene	1281	gabT			
JS526_00432	CDS	1281	gabT	2.6.1.19	COG0160	4-aminobutyrate aminotransferase GabT
JS526_00433	gene	1449	gabD			
JS526_00433	CDS	1449	gabD	1.2.1.79	COG1012	Succinate-semialdehyde dehydrogenase [NADP(+)] GabD
JS526_00434	gene	1269	lhgD			
JS526_00434	CDS	1269	lhgD	1.1.5.-	COG0579	L-2-hydroxyglutarate dehydrogenase
JS526_00435	gene	978	glaH			
JS526_00435	CDS	978	glaH	1.14.11.-		Glutarate 2-hydroxylase
JS526_00436	gene	792				
JS526_00436	CDS	792				hypothetical protein
JS526_00437	gene	687				
JS526_00437	CDS	687				hypothetical protein
JS526_00438	gene	333				
JS526_00438	CDS	333				hypothetical protein
JS526_00439	gene	76				
JS526_00439	tRNA	76				tRNA-Met(cat)
JS526_00440	gene	483				
JS526_00440	CDS	483				hypothetical protein
JS526_00441	gene	792				
JS526_00441	CDS	792				hypothetical protein
JS526_00442	gene	4581				
JS526_00442	CDS	4581				putative autotransporter
JS526_00443	gene	330	ypjF			
JS526_00443	CDS	330	ypjF			Toxin YpjF
JS526_00444	gene	318	yfjZ			
JS526_00444	CDS	318	yfjZ			Antitoxin YfjZ
JS526_00445	gene	201				
JS526_00445	CDS	201				hypothetical protein
JS526_00446	gene	483				
JS526_00446	CDS	483				hypothetical protein
JS526_00447	gene	459	klcA_2			
JS526_00447	CDS	459	klcA_2			Antirestriction protein KlcA
JS526_00448	gene	1704				
JS526_00448	CDS	1704				hypothetical protein
JS526_00449	gene	201	arsB_1			
JS526_00449	CDS	201	arsB_1		COG1055	Arsenical pump membrane protein
JS526_00450	gene	594	arsB_2			
JS526_00450	CDS	594	arsB_2		COG1055	Arsenical pump membrane protein
JS526_00451	gene	315				
JS526_00451	CDS	315				hypothetical protein
JS526_00452	gene	468				
JS526_00452	CDS	468				hypothetical protein
JS526_00453	gene	444	yfjS			
JS526_00453	CDS	444	yfjS			Lipoprotein YfjS
JS526_00454	gene	237				
JS526_00454	CDS	237				hypothetical protein
JS526_00455	gene	702				
JS526_00455	CDS	702				hypothetical protein
JS526_00456	gene	822				
JS526_00456	CDS	822				hypothetical protein
JS526_00457	gene	864	era_2			
JS526_00457	CDS	864	era_2			GTPase Era
JS526_00458	gene	372	rnlB			
JS526_00458	CDS	372	rnlB			Antitoxin RnlB
JS526_00459	gene	1074	rnlA			
JS526_00459	CDS	1074	rnlA	3.1.-.-		mRNA endoribonuclease toxin LS
JS526_00460	gene	1617				
JS526_00460	CDS	1617				hypothetical protein
JS526_00461	gene	2190				
JS526_00461	CDS	2190				hypothetical protein
JS526_00462	gene	627				
JS526_00462	CDS	627				hypothetical protein
JS526_00463	gene	1410				
JS526_00463	CDS	1410				hypothetical protein
JS526_00464	gene	213				
JS526_00464	CDS	213				hypothetical protein
JS526_00465	gene	957				
JS526_00465	CDS	957				hypothetical protein
JS526_00466	gene	1242	intA_1			
JS526_00466	CDS	1242	intA_1		COG0582	Prophage integrase IntA
JS526_00467	gene	363	ssrA			
JS526_00467	tmRNA	363	ssrA			transfer-messenger RNA, SsrA
JS526_00468	gene	126				
JS526_00468	CDS	126				hypothetical protein
JS526_00469	gene	483	smpB			
JS526_00469	CDS	483	smpB		COG0691	SsrA-binding protein
JS526_00470	gene	477	ratA			
JS526_00470	CDS	477	ratA		COG2867	Ribosome association toxin RatA
JS526_00471	gene	291				
JS526_00471	CDS	291				hypothetical protein
JS526_00472	gene	342	bamE			
JS526_00472	CDS	342	bamE		COG2913	Outer membrane protein assembly factor BamE
JS526_00473	gene	1662	recN			
JS526_00473	CDS	1662	recN		COG0497	DNA repair protein RecN
